not_master	100 2.74 0.48 6 13 27 100 2 0 1
not_master	100 0 0.38 3 10 26 100 2 3 1
master	100 0.48 0.48 4 16 33 100 4 0 1
not_master	100 0.64 0.48 7 16 33 100 4 0 1
master	129 0.4 0.42 4 17 40 129 4 0 1
master	129 0 0.36 3 14 39 129 4 1 1
master	380 1.57 0.6 8 24 40 380 4 1 1
master	380 2.15 0.55 8 22 40 380 4 1 1
master	100 1.0 0.37 4 11 30 100 4 0 1
master	100 0 0.34 2 10 29 100 4 2 1
not_master	246 0 0.49 5 25 51 246 4 2 1
not_master	246 0 0.39 3 20 51 246 4 0 1
master	268 1.3 0.43 3 23 54 268 4 5 1
master	268 0.57 0.43 3 23 53 268 4 1 1
master	431 -0.41 0.46 5 19 41 431 4 4 0
master	431 0 0.5 6 20 40 431 2 3 1
master	281 0 0.42 5 15 36 281 4 0 1
master	281 11.66 0.37 3 13 35 281 4 1 1
not_master	520 4.47 0.53 7 23 43 520 4 3 0
not_master	520 0 0.67 9 28 42 520 4 2 1
master	209 1.48 0.39 4 17 44 209 4 0 1
master	209 0 0.48 3 21 44 209 4 1 1
not_master	511 20.68 0.53 5 25 47 511 4 2 0
not_master	511 -16.23 0.47 5 22 47 511 4 3 1
master	180 0 0.41 4 16 39 180 4 2 0
not_master	180 1.62 0.33 3 13 39 180 4 0 1
not_master	142 0 0.39 4 14 36 142 4 0 1
not_master	142 0.06 0.33 4 12 36 142 2 0 1
master	365 0.21 0.51 4 27 53 365 4 5 1
master	365 0 0.56 7 29 52 365 4 1 1
not_master	100 2.07 0.57 2 8 14 100 4 0 0
master	100 0 0.54 3 7 13 100 4 0 0
not_master	142 1.76 0.3 4 10 33 142 4 1 1
not_master	142 2.27 0.3 3 10 33 142 2 0 1
not_master	142 0 0.63 7 26 41 142 4 3 1
not_master	142 1.66 0.41 3 17 41 142 2 0 0
not_master	302 0.34 0.38 2 18 47 302 4 0 1
not_master	302 0 0.52 8 24 46 302 4 1 1
not_master	100 0.2 0.62 8 31 50 100 4 7 1
not_master	100 0 0.58 9 29 50 100 1 5 0
not_master	573 1.9 0.35 6 28 79 573 4 5 1
not_master	573 0 0.41 3 32 79 573 2 1 1
master	290 0 0.54 5 20 37 290 4 0 1
master	290 0.25 0.42 5 15 36 290 4 11 1
not_master	219 0 0.61 7 22 36 219 4 3 1
not_master	219 -1.39 0.56 4 20 36 219 4 0 1
master	100 3.47 0.58 5 35 60 100 4 2 1
not_master	100 0.05 0.45 7 27 60 100 4 4 1
master	443 17.2 0.6 13 15 25 443 4 4 1
not_master	443 0.8 0.28 3 7 25 443 4 0 1
not_master	134 3.65 0.51 4 25 49 134 4 1 0
not_master	134 0.04 0.45 4 22 49 134 4 4 1
master	402 0 0.59 11 33 56 402 4 5 0
master	402 0.15 0.47 6 26 55 402 4 2 1
not_master	230 0 0.46 4 16 35 230 4 5 1
not_master	230 0 0.43 3 15 35 230 4 1 0
master	122 0.09 0.5 6 51 101 122 4 17 1
master	122 0.13 0.52 11 53 101 122 2 6 1
master	296 0 0.58 5 21 36 296 4 5 1
master	296 0.03 0.36 6 13 36 296 4 2 0
not_master	219 0.03 0.38 4 13 34 219 4 0 1
master	219 11.24 0.59 6 20 34 219 4 1 1
not_master	107 0 0.22 3 7 32 107 4 1 1
master	107 0 0.52 3 16 31 107 4 4 1
master	506 0.18 0.5 4 19 38 506 2 0 1
master	506 0.32 0.34 4 13 38 506 4 0 1
master	440 0 0.29 2 9 31 440 4 1 0
master	440 0 0.35 2 11 31 440 4 2 1
not_master	367 1.33 0.5 3 6 12 367 4 3 1
master	367 0 0.82 7 9 11 367 4 0 0
master	308 1.16 0.45 6 29 64 308 4 2 1
master	308 0.9 0.46 4 29 63 308 2 6 1
master	204 0.23 0.43 4 32 74 204 4 9 1
master	204 0 0.53 13 39 73 204 4 4 1
not_master	226 0 0.32 3 11 34 226 4 2 1
not_master	226 0 0.44 5 15 34 226 4 0 1
not_master	141 0 0.47 4 19 40 141 2 4 1
not_master	141 0.55 0.5 5 20 40 141 4 1 1
not_master	236 0 0.38 4 28 73 236 4 6 1
not_master	236 0 0.42 3 31 73 236 4 1 1
not_master	212 0 0.56 6 24 43 212 2 6 1
not_master	212 0.05 0.37 3 16 43 212 2 1 1
not_master	576 0 0.62 6 40 65 576 4 3 1
not_master	576 6.97 0.42 4 27 64 576 4 15 1
master	365 0 0.41 3 15 37 365 4 3 1
master	365 0 0.56 7 20 36 365 4 1 1
master	382 2.17 0.44 3 18 41 382 4 0 1
master	382 1.88 0.5 4 20 40 382 4 0 1
not_master	100 3.97 0.47 4 14 30 100 2 2 0
not_master	100 0 0.69 7 20 29 100 2 3 1
master	508 7.63 0.37 3 14 38 508 4 1 1
not_master	508 0 0.45 4 17 38 508 4 0 1
not_master	355 0.53 0.49 5 28 57 355 4 4 1
not_master	355 0 0.51 7 29 57 355 4 1 1
master	217 0 0.58 5 19 33 217 4 4 1
not_master	217 0 0.42 3 14 33 217 4 0 1
not_master	142 0 0.44 4 12 27 142 4 4 1
not_master	142 0.52 0.48 3 13 27 142 2 0 0
not_master	100 0.07 0.3 3 9 30 100 2 1 1
master	100 0 0.5 6 15 30 100 4 1 1
not_master	147 5.04 0.38 1 9 24 147 4 0 1
master	147 0 0.48 5 11 23 147 4 0 1
not_master	130 0.14 0.49 5 18 37 130 4 0 1
not_master	130 0.62 0.54 7 20 37 130 4 1 1
master	377 4.53 0.5 3 15 30 377 4 4 1
master	377 0 0.53 5 16 30 377 4 0 1
not_master	100 -1.43 0.4 5 12 30 100 4 0 1
master	100 2.03 0.33 4 10 30 100 4 0 1
not_master	224 0.84 0.39 3 12 31 224 4 0 1
not_master	224 0 0.43 3 13 30 224 4 1 1
master	220 3.52 0.38 4 19 50 220 2 1 1
master	220 0.51 0.45 4 22 49 220 4 1 1
not_master	100 -0.02 0.57 7 35 61 100 4 0 1
master	100 4.68 0.53 4 32 60 100 4 2 1
not_master	142 14.85 0.3 2 8 27 142 4 0 1
not_master	142 0.41 0.3 2 8 27 142 2 0 0
not_master	100 0 0.55 5 36 66 100 4 5 1
not_master	100 11.65 0.52 7 34 66 100 4 6 1
not_master	302 8.33 0.55 7 30 55 302 4 4 1
not_master	302 0.02 0.48 4 26 54 302 4 2 1
master	309 0 0.55 5 16 29 309 4 2 1
not_master	309 0 0.55 4 16 29 309 4 1 1
master	318 3.26 0.42 2 18 43 318 4 0 0
not_master	318 0 0.37 3 16 43 318 2 5 1
not_master	532 1.4 0.29 3 10 35 532 4 0 1
not_master	532 0.65 0.5 6 17 34 532 4 2 1
not_master	100 0.59 0.35 2 6 17 100 4 0 1
master	100 0 0.44 2 7 16 100 4 0 1
master	541 1.81 0.33 2 9 27 541 4 2 1
master	541 0 0.46 4 12 26 541 4 1 1
not_master	583 0.29 0.26 2 11 42 583 4 0 0
not_master	583 0.79 0.45 5 19 42 583 4 0 1
not_master	402 0 0.39 4 12 31 402 4 0 1
not_master	402 8.55 0.26 3 8 31 402 4 0 1
not_master	341 0 0.53 5 17 32 341 4 0 1
not_master	341 13.22 0.5 5 16 32 341 4 1 1
not_master	203 0 0.48 3 11 23 203 4 0 1
not_master	203 2.87 0.26 3 6 23 203 4 0 1
not_master	392 30.81 0.33 4 9 27 392 4 0 1
not_master	392 27.88 0.46 5 12 26 392 4 1 1
master	254 0 0.37 4 18 49 254 4 1 1
master	254 0 0.33 2 16 49 254 4 1 1
not_master	142 0 0.74 12 23 31 142 4 11 0
not_master	142 6.58 0.55 7 17 31 142 2 1 0
